school,applicant
帝国理工学院风险管理与金融工程理学硕士,"西南财经大学, 经济与管理国际化创新人才班, 大四，GPA89.8，雅思7"
华威大学国际贸易、策略与运营理学硕士,"东北财经大学, 保险学, 半年工作经验，GPA3.11"
利物浦大学人力资源管理（英国人力资源协会认证）理学硕士,"郑州升达经贸管理学院, 人力资源管理, 大四，GPA78，雅思5.5"
拉夫堡大学管理理学硕士,"郑州升达经贸管理学院, 人力资源管理, 大四，GPA78，雅思5.5"
萨里大学战略酒店管理理学硕士,"天普大学, 酒店管理, 2年工作经验，GPA2.9"
伦敦大学玛丽皇后学院金融学与经济计量学理学硕士,"哈尔滨师范大学, 应用经济学, 大四，GPA83.75，雅思5.5(5)"
谢菲尔德大学经济学理学硕士,"哈尔滨师范大学, 应用经济学, 大四，GPA83.75，雅思5.5(5)"
南安普顿大学金融与经济理学硕士,"哈尔滨师范大学, 应用经济学, 大四，GPA83.75，雅思5.5(5)"
利兹大学信息系统与信息管理理学硕士,"北京邮电大学, 电子商务, 大四，GPA83"
贝尔法斯特女王大学会计与金融理学硕士,"北京邮电大学, 电子商务, 大四，GPA83"
伦敦大学玛丽皇后学院会计与管理理学硕士,"北京邮电大学, 电子商务, 大四，GPA83"
诺丁汉大学信息系统与经营管理理学硕士,"北京邮电大学, 电子商务, 大四，GPA83"
诺丁汉大学供应链与运营管理理学硕士,"北京邮电大学, 电子商务, 大四，GPA83"
兰卡斯特大学金融学理学硕士,"吉林大学, 生物医学工程, 大四，GPA81"
华威大学信息系统管理和数字化创新硕士,"武汉大学, 电子商务, 大四，GPA81"
格拉斯哥大学旅游、遗产与发展理学硕士,"中山大学, 旅游管理, 大四，GPA85，雅思6.5"
雷丁大学信息管理-商业大数据理学硕士,"中国药科大学, 信息系统与信息管理, 大四，GPA74.06，雅思7(5.5)"
利物浦大学大数据管理理学硕士,"中国药科大学, 信息系统与信息管理, 大四，GPA74.06，雅思7(5.5)"
利兹大学信息系统与信息管理理学硕士,"中国药科大学, 信息系统与信息管理, 大四，GPA74.06，雅思7(5.5)"
华威大学供应链与物流管理理学硕士,"对外经济贸易大学, 物流管理, 大四，GPA84"
谢菲尔德大学信息系统理学硕士,"中国药科大学, 信息系统与信息管理, 大四，GPA74.06，雅思7(5.5)"
华威大学信息系统管理和数字化创新硕士,"上海交通大学, 会计学, 大四，GPA83.9，雅思7"
谢菲尔德大学物流与供应链管理理学硕士,"对外经济贸易大学, 物流管理, 大四，GPA84"
爱丁堡大学经济学理学硕士,"巢湖学院, 金融工程, 大四，GPA3.95"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"东北财经大学, 保险学, 一年工作经验，GPA3.11，雅思5.5"
卡迪夫大学金融经济学理学硕士,"西南财经大学, 金融, 1月工作经验，GPA3.0，雅思6(5)"
伯明翰大学金融管理理学硕士,"西南财经大学, 金融, 1年工作经验，GPA3.0，雅思6(5)"
伯明翰大学金融管理理学硕士,"吉林大学, 生物医学工程, 大四，GPA81"
利兹大学管理学理学硕士,"中央财经大学, 汉语言文学（财经文秘）, 已毕业，GPA84.27，雅思6.5"
利兹大学管理学理学硕士,"华侨大学, 人力资源管理  , 1.5年工作经验，GPA80，雅思6"
格拉斯哥大学旅游、遗产与发展理学硕士,"中山大学, 旅游管理, 大四，GPA82，雅思6"
曼彻斯特大学房地产资产管理理学硕士,"中山大学, 旅游管理, 大四，GPA85，雅思6.5"
利兹大学国际商务理学硕士,"广东外语外贸大学, 电子商务, 大四，GPA82.75"
纽卡斯尔大学金融理学硕士,"怀卡托大学, 统计, 大四，GPA2.29"
纽卡斯尔大学定量金融与风险管理理学硕士,"怀卡托大学, 统计, 大四，GPA2.29"
伦敦大学玛丽皇后学院银行与金融学理学硕士,"海南大学, 财务管理, 大四，GPA77.34"
利兹大学管理学理学硕士,"中国石油大学（华东）, 行政管理, 大四，GPA80，雅思6"
利兹大学信息系统与信息管理理学硕士,"武汉大学, 电子商务, 大四，GPA81"
伯明翰大学管理学理学硕士（战略、运营、企业创业和创新与组织领导力和改变）,"中国石油大学（华东）, 行政管理, 大四，GPA80，雅思6"
诺丁汉大学物流与供应链管理理学硕士,"对外经济贸易大学, 物流管理, 大四，GPA84"
伯明翰大学金融工程理学硕士,"上海大学, 信息管理与信息系统, 大四，GPA3.05，雅思6"
格拉斯哥大学旅游、遗产与发展理学硕士,"中山大学, 旅游管理, 大四，GPA86，雅思6.5"
利兹大学人力资源管理文学硕士,"河北师范大学, 物流管理, 2年工作经验，GPA86"
利兹大学国际营销管理理学硕士,"华南理工大学, 电子商务, 1年工作经验，GPA80，雅思5"
伦敦大学国王学院金融数学理学硕士,"西南财经大学, 数学与经济学, 工作一年，GPA80，雅思6.5(5.5)，GMAT710"
格拉斯哥大学国际战略营销理学硕士,"华南理工大学, 电子商务, 一年工作经验，GPA80，雅思5"
诺丁汉大学人力资源管理与组织理学硕士,"河北师范大学, 物流管理, 2年工作经验，GPA86"
曼彻斯特大学定量金融学理学硕士,"上海财经大学, 金融工程, 大四，GPA89.37，雅思7(6)，GMAT750"
伦敦政经学院风险与金融理学硕士,"上海财经大学, 金融工程, 大四，GPA89.37，雅思7(6)，GMAT750"
谢菲尔德大学信息系统管理理学硕士,"武汉大学, 电子商务, 大四，GPA81"
华威大学信息系统管理和数字化创新硕士,"电子科技大学, 软件工程（信息工程）, 大四，GPA3.64，雅思6(5)"
格拉斯哥大学国际会计与金融管理会计硕士,"四川农业大学, 财务管理, 半年工作经验，GPA85.26，雅思6"
伦敦大学玛丽皇后学院管理学理学硕士,"上海大学, 生物工程, 大四，GPA75，雅思5.5"
布里斯托大学金融与投资理学硕士offer一枚,"中央财经大学, 国际经济与贸易和金融风险管理, 大四，GPA85，雅思6.5"
谢菲尔德大学国际商务管理理学硕士,"华南理工大学, 电子商务, 一年工作经验，GPA80，雅思5"
伦敦政经学院金融数学理学硕士offer一枚,"山东大学（威海）, 信息与计算科学, 大四，GPA88.84，雅思6(5)"
伦敦大学学院金融数学理学硕士offer一枚,"山东大学（威海）, 信息与计算科学, 大四，GPA88.84，雅思6(5)"
布里斯托大学金融与投资理学硕士offer一枚,"天津大学, 食品科学与工程, 大四，GPA86，雅思7"
杜伦大学金融（会计与金融）理学硕士offer一枚,"四川农业大学, 财务管理, 已毕业，GPA85.26，雅思6"
伯明翰大学金融管理理学硕士offer一枚,"伦敦大学玛丽皇后学院, 数学（财务和会计）, 大四，GPA2.3"
伦敦大学国王学院金融数学理学硕士offer一枚,"华南理工大学, 数学与应用数学（统计方向）, 大四，GPA80，雅思6.5"
伦敦大学国王学院金融数学理学硕士offer一枚,"上海财经大学, 金融工程, 大四，GPA89.37，雅思7(6)，GMAT750"
贝尔法斯特女王大学管理理学硕士offer一枚,"上海应用技术大学, 轻化工程, 大四，GPA75.59"
贝尔法斯特女王大学管理理学硕士offer一枚,"上海大学, 生物工程, 大四，GPA75，雅思5.5"
曼彻斯特大学经济学文学硕士offer一枚,"天津财经大学, 金融学, 大四，GPA90，雅思7，GMAT710"
伯明翰大学营销理学硕士offer一枚,"海南大学, 财务管理, 大四，GPA77.34"
伦敦大学学院比较商务经济学文学硕士offer一枚,"上海立信会计金融学院, 国际金融, 已毕业，GPA90"
曼彻斯特大学金融经济学理学硕士offer一枚,"广西大学, 金融学, 大四，GPA85+，雅思6.5"
利兹大学广告和营销文学硕士offer一枚,"上海外国语大学海外合作学院+新西兰怀卡托大学, 金融, 大四，GPA6.1"
杜伦大学金融（国际货币、金融与投资）理学硕士offer一枚,"北京化工大学, 国际经济与贸易, 大四，GPA85.5，雅思7.5，GMAT700"
伦敦大学国王学院金融数学理学硕士offer一枚,"山东大学（威海）, 信息与计算科学, 大四，GPA88.84，雅思6(5)"
利兹大学生态经济学理学硕士offer一枚,"上海应用技术大学, 轻化工程, 大四，GPA76"
利兹大学金融与投资理学硕士offer一枚,"北京化工大学, 国际经济与贸易, 大四，GPA85.5，雅思7.5，GMAT700"
纽卡斯尔大学国际商务管理理学硕士offer一枚,"海南大学, 财务管理, 大四，GPA77.34"
诺丁汉大学金融与投资理学硕士offer一枚,"巢湖学院, 金融工程, 大四，GPA3.95"
诺丁汉大学经济学与金融经济学理学硕士offer一枚,"巢湖学院, 金融工程, 大四，GPA3.95"
谢菲尔德大学全球营销管理硕士offer一枚,"北京航空航天大学, 金融工程, 大四，GPA 85，六级518"
格拉斯哥大学全球经济理学硕士offer一枚,"南京邮电大学, 人力资源管理, 大四，GPA 85，雅思6"
曼彻斯特大学人力资源开发（国际化发展）硕士offer一枚,"南京邮电大学, 人力资源管理 , 大四，GPA 85，雅思6"
曼彻斯特大学组织变革与发展硕士offer一枚,"南京中医药大学, 公共事业管理, 一年工作经验，GPA 80，雅思6"
华威大学供应链与物流管理硕士offer一枚,"华侨大学, 物流管理, 大四，GPA 78"
伦敦政治经济学院计量经济学与数理经济学硕士offer一枚,"中国科学技术大学, 概率统计, 大四，GPA 88，托福101，GRE 320"
伦敦大学国王学院国际营销理学硕士offer一枚,"华南理工大学	, 工商管理, 已毕业，GPA 87，雅思6"
爱丁堡大学经济学（金融）硕士offer一枚,"华中科技大学	, 国际经济与贸易, 大四，GPA 83，雅思6.5"
诺丁汉大学人力资源管理与组织硕士offer一枚,"南京邮电大学	, 人力资源管理, 大四，GPA 87，雅思6"
利物浦大学人力资源管理硕士offer一枚,"北京印刷学院, 视觉传达设计, 大四，GPA 85， 雅思6"
华威大学商务（市场营销）硕士offer一枚,"东南大学, 旅游管理, 大四，GPA 84，雅思6"
伦敦大学国王学院国际营销硕士offer一枚,"东南大学, 旅游管理, 大四，GPA 84，雅思6"
伯明翰大学货币、银行与金融硕士offer一枚,"山东大学（威海）, 金融, 大四，GPA 77，雅思5.5申请"
曼彻斯特大学经济学硕士offer一枚,"四川大学, 经济学, 大四，GPA 91，雅思7"
萨里大学国际旅游管理硕士offer一枚,"东北师范大学, 旅游管理, 大四，GPA 88，托福105"
诺丁汉大学金融与投资理学硕士offer一枚,"宁波诺丁汉大学, 国际商务与经济学, 大四，GPA 84，雅思6.5"
杜伦大学经济学硕士offer一枚,"宁波诺丁汉大学, 国际商务与经济学, 大四，GPA 84，雅思6.5"
约克大学人力资源管理理学硕士offer一枚,"南京邮电大学, 人力资源管理, 大四，GPA 87，雅思6"
莱斯特大学银行业与国际金融理学硕士offer一枚,"大连财经学院, 金融学, 大四，GPA 81，雅思5.5申请"
巴斯大学会计与金融理学硕士offer一枚,"南京工业大学, 会计学, 大四，GPA 88，雅思6"
巴斯大学金融理学硕士offer一枚,"南京工业大学, 会计学, 大四，GPA 88，雅思6"
曼彻斯特大学会计与金融硕士offer一枚,"西南财经大学	, 财务管理, 大四，GPA 87，雅思7，GMAT 660"
利物浦大学管理学硕士offer一枚,"北京印刷学院, 视觉传达设计, 大四，GPA 85，雅思6"
约克大学管理学硕士offer一枚,"南京中医药大学, 公共事业管理, 已毕业，GPA 80， 雅思6申请"
南安普顿大学人力资源管理硕士offer一枚,"南京中医药大学, 公共事业管理, 已毕业，GPA 80， 雅思6申请"
南安普顿大学国际银行与金融研究硕士offer一枚,"山东大学（威海）, 金融, 大四，GPA 78，雅思5.5申请"
巴斯大学管理学硕士offer一枚,"河北科技大学, 计算机科学与技术, 大四，GPA 84，无语言申请"
约克大学人力资源管理硕士offer一枚,"西南民族大学, 人力资源管理, 大四，GPA 78，无语言申请"
布里斯托大学经济、金融与管理硕士offer一枚,"华南理工大学, 人力资源, 已毕业，GPA 87， 雅思6申请"
伦敦大学国王学院金融数学offer一枚,"西南财经大学, 金融工程, 已毕业，GPA 81， 雅思 7"
伯明翰大学投资学硕士offer一枚,"上海财经大学, 世界经济, 大四，GPA 80， 雅思 6.5"
巴斯大学应用经济学硕士offer一枚,"上海财经大学, 世界经济, 大四，GPA 80， 雅思 6.5"
伦敦大学国王学院会计、问责与财务管理理学硕士offer一枚,"南京航空航天大学, 国际经济与贸易, 大四，GPA 3.9/5，雅思6申请"
杜伦大学金融学（经济与金融）硕士offer一枚,"西南财经大学, 国际经济与贸易, 大四，GPA 85，雅思7"
巴斯大学人力资源管理和咨询硕士offer一枚,"广东外语外贸大学, 行政管理, 大四，GPA 88，雅思6.5申请"
伯明翰大学货币、银行与金融硕士offer一枚,"江南大学, 金融与银行, 大四，GPA 2.84"
布里斯托大学经济、金融与管理硕士offer一枚,"山东财经大学, 税收学, 大四，GPA 3.12，雅思6.5"
利物浦大学管理硕士offer一枚,"常州工学院, 土木工程, 大四，GPA 75，无雅思申请"
杜伦大学市场营销硕士offer一枚,"南洋理工大学, 电子电气工程, 大四，海外本科，GPA80， 雅思6.5"
南安普顿大学国际银行与金融研究硕士offer一枚,"山东财经大学, 税收学, 大四，GPA 3.12，雅思6.5"
利兹大学金融与投资硕士offer一枚,"济南大学, 金融, 大四，GPA 84，雅思6.0申请"
谢菲尔德大学物流及供应链管理硕士offer一枚,"大连海事大学, 航运管理, 大四，GPA 83，雅思6.5"
诺丁汉大学市场营销硕士offer一枚,"山东大学（威海）, 国际经济与贸易, 大四，GPA 78.6，雅思7"
杜伦大学会计与金融硕士offer一枚,"南京理工大学, 会计, 王同学，南京理工大学，会计，GPA 89.6，雅思 6.5"
诺丁汉大学银行与金融硕士offer一枚,"苏州大学, 金融学, 大四，GPA 84，雅思6"
伯明翰大学人力资源管理硕士offer一枚,"中央民族大学, 旅游管理, 和同学，中央民族大学，旅游管理，GPA75"
拉夫堡大学管理学硕士offer一枚,"中央民族大学, 旅游管理, 和同学，中央民族大学，旅游管理，GPA75"
兰卡斯特会计与财务管理硕士offer一枚,"南京理工大学, 会计, 王同学，南京理工大学，会计，GPA 89.6，雅思 6.5"
谢菲尔德大学管理学硕士offer一枚,"中央民族大学, 旅游管理, 和同学，中央民族大学，旅游管理，GPA75"
