school,applicant,gpa,gpa_normalized,applicant_school,is_chinese_undergrad,is_985,is_211,is_zhuanke,is_minban,is_heban,is_top_100_qs,fn
伦敦大学国王学院移动通信与个人通信理学硕士,"北京化工大学, 自动化, 大四，GPA83.23，雅思6.5",83.23,-0.27587225021295375,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学国王学院移动通信与个人通信理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7",88.4,0.5568674043608558,北京交通大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学污染与环境控制理学硕士,"广东以色列理工学院, 化学工程与工艺, 大四，GPA82",82.0,-0.47399019511155893,广东以色列理工学院,1,0,0,0,0,1,0,英国_工科_applicants.csv
曼彻斯特大学地理信息科学理学硕士,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76",82.76,-0.351575855174209,中国地质大学（武汉）,1,0,1,0,0,0,0,英国_工科_applicants.csv
约克大学嵌入式无线系统理学硕士,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55",91.0,0.9756533041465231,浙江农林大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
萨塞克斯大学5G移动通信与智能嵌入式系统理学硕士（带一年期实习项目）,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55",91.0,0.9756533041465231,浙江农林大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学高级计算机科学理学硕士,"陕西师范大学, 计算机科学与技术, 大四，GPA86.8",86.8,0.299153004492751,陕西师范大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
纽卡斯尔大学嵌入式系统与物联网理学硕士,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55",91.0,0.9756533041465231,浙江农林大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学生物化学工程与工业管理工程理学硕士,"甘肃农业大学, 生物技术植物方向, 5年工作经验，GPA79",79.0,-0.9572046948642529,甘肃农业大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
帝国理工学院计算机理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330",89.0,0.6535103043113937,东南大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学通信与信号处理理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7",88.4,0.5568674043608558,北京交通大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学可持续水环境理学硕士,"广东以色列理工学院, 化学工程与工艺, 大四，GPA82",82.0,-0.47399019511155893,广东以色列理工学院,1,0,0,0,0,1,0,英国_工科_applicants.csv
谢菲尔德大学机器人学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7",84.5,-0.07131144531764726,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学国王学院城市信息学理学硕士,"华中农业大学, 信息管理与信息系统, 大四，GPA86.23",86.23,0.20734224953974026,华中农业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学先进控制与系统工程理学硕士,"四川大学, 电气工程及其自动化, 大四，GPA84，雅思5.5",84.0,-0.1518471952764296,四川大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
利兹大学 高性能制图与游戏工程理学硕士 ,"北京工商大学, 计算机, 大四，GPA3.61，托福106，GRE320",92.19999999999999,1.1689391040475987,北京工商大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学地理信息科学理学硕士,"西南交通大学, 测绘, 毕业半年，GPA82.32",82.32,-0.4224473151379393,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
格拉斯哥大学生物医学科学理学硕士,"中国药科大学, 药物制剂, 已毕业，GPA82",82.0,-0.47399019511155893,中国药科大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学先进控制与系统工程理学硕士,"西安科技大学, 电子科学与技术, 两年工作经验，GPA81",81.0,-0.6350616950291236,西安科技大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
伦敦大学学院环境系统工程理学硕士,"南开大学, 环境工程, 大四，GPA87.4，雅思7.5",87.4,0.39579590444329116,南开大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学自动化与智能系统理学硕士,"重庆大学, 自动化, 毕业，GPA78.31",78.31,-1.068344029807372,重庆大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
华威大学电力工程力学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5",83.7,-0.20016864525169853,华中科技大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学先进控制与系统工程理学硕士,"四川大学, 自动化, 毕业，GPA2.86",77.2,-1.247133394715869,四川大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
伯明翰大学人工智能与机器学习理学硕士,"武汉大学, 电子信息, 2年工作经验，GPA80，雅思6.0",80.0,-0.7961331949466882,武汉大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
利兹大学 国际建设管理和工程理学硕士 ,"东南大学, 土木工程, 毕业1年半，GPA78.41",78.41,-1.0522368798156165,东南大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学先进控制与系统工程理学硕士,"北京化工大学, 自动化, 大四，GPA83.23，雅思6.5",83.23,-0.27587225021295375,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学生物医学工程理学硕士,"西安交通大学, 生物医学工程, 已毕业，GPA77.82",77.82,-1.1472690647669803,西安交通大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
纽卡斯尔大学云计算理学硕士,"安徽建筑大学, 物联网工程, 大四，GPA81.16",81.16,-0.6092902550423138,安徽建筑大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
利物浦大学大数据与高性能运算理学硕士,"安徽建筑大学, 物联网工程, 大四，GPA81.16",81.16,-0.6092902550423138,安徽建筑大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
南安普顿大学计算机科学理学硕士,"南京师范大学, 自动化, 今年刚毕业，GPA82.39",82.39,-0.4111723101437086,南京师范大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
格拉斯哥大学地理空间与测绘研究理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32",82.32,-0.4224473151379393,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
布里斯托大学高级微电子系统工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5",83.7,-0.20016864525169853,华中科技大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
南安普顿大学电子工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29",85.8,0.13808150457518634,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学电子电气工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29",85.8,0.13808150457518634,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伯明翰大学应用气象学与气候学理学硕士,"南京信息工程大学, 大气科学, 大四，GPA2.97，雅思6.5",79.4,-0.8927760948972261,南京信息工程大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
布里斯托大学工程管理学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA3.26，托福90",85.19999999999999,0.04143860462464617,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
布里斯托大学计算机科学理学硕士,"中山大学, 大气科学, 大四，GPA3.63",92.6,1.2333677040146256,中山大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
爱丁堡大学数量遗传学与基因组分析理学硕士,"浙江大学, 茶学, 大四，GPA89.14，雅思7.5",89.14,0.6760603142998529,浙江大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学软件开发理学硕士,"天津大学, 制药工程, 毕业，GPA3.5，雅思7.0",90.0,0.8145818042289584,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院环境建模理学硕士,"南开大学, 环境工程, 大四，GPA87.4，雅思7.5",87.4,0.39579590444329116,南开大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学高级控制与系统工程理学硕士,"南京理工大学, 自动化专业, 大四，GPA88.2，雅思6",88.2,0.5246531043773425,南京理工大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
格拉斯哥大学电子电气工程理学硕士,"四川大学, 自动化, 毕业，GPA2.86",77.2,-1.247133394715869,四川大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
格拉斯哥大学地理信息技术与制图学理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6",84.5,-0.07131144531764726,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学地理空间与测绘研究理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6",84.5,-0.07131144531764726,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院生化工程理学硕士,"浙江大学, 茶学, 大四，GPA89.14，雅思7.5",89.14,0.6760603142998529,浙江大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学项目管理理学硕士,"上海海事大学, 金融, 大四，GPA86.5",86.5,0.25083155451748207,上海海事大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学项目管理理学硕士,"上海立信会计金融学院, 国际经济与贸易, 大四，GPA86.22",86.22,0.20573153454056378,上海立信会计金融学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学商业项目管理理学硕士,"澳门科技大学, 会计, 大四，GPA84.3，雅思6.5",84.3,-0.10352574530116065,澳门科技大学,0,0,0,0,0,0,0,英国_工科_applicants.csv
诺丁汉大学化学工程理学硕士,"华南理工大学, 能源化学工程, 大四，GPA3.53，雅思6",90.6,0.9112247041794963,华南理工大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
埃克塞特大学工程商业管理理学硕士,"西安工业大学, 会计, 大四，GPA80",80.0,-0.7961331949466882,西安工业大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学应用地理信息系统理学硕士,"南京信息工程大学, 大气科学, 大四，GPA2.97，雅思6.5",79.4,-0.8927760948972261,南京信息工程大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学高级控制与系统工程理学硕士,"北京化工大学, 自动化, 大四，GPA83.23，雅思6.5",83.23,-0.27587225021295375,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
纽卡斯尔大学云计算理学硕士,"吉林财经大学, 计算机科学与技术, 一年工作经验，GPA77",77.0,-1.2793476946993823,吉林财经大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学玛丽皇后学院大数据科学理学硕士,"暨南大学, 数学与应用数学, 大四，GPA3.12",82.4,-0.4095615951445321,暨南大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
纽卡斯尔大学电脑游戏工程理学硕士,"吉林大学, 物流工程, 大四，GPA83.11，雅思7",83.11,-0.29520083020306226,吉林大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
华威大学工程商务管理理学硕士,"西南交通大学, 安全科学与工程, 大四，GPA83.71，雅思7.0",83.71,-0.19855793025252436,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
伦敦大学国王学院城市信息学理学硕士,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76",82.76,-0.351575855174209,中国地质大学（武汉）,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学污染与环境控制理学硕士,"华南农业大学, 环境工程, 已毕业，GPA89.4，雅思6.5",89.4,0.7179389042784206,华南农业大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
雷丁大学数据科学与高级计算理学硕士,"吉林财经大学, 计算机科学与技术, 一年工作经验，GPA77",77.0,-1.2793476946993823,吉林财经大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学地理信息科学理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6",84.5,-0.07131144531764726,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
埃克塞特大学工程商业管理理学硕士,"广东药科大学, 保险, 大四，GPA76.3",76.3,-1.392097744641678,广东药科大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
南安普顿大学应用地理信息系统与遥感理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32",82.32,-0.4224473151379393,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学应用地理信息系统理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32",82.32,-0.4224473151379393,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
利兹大学地理信息系统理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32",82.32,-0.4224473151379393,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
伦敦大学玛丽皇后学院大数据科学理学硕士,"中国石油大学（北京）, 信息管理与信息系统, 应届毕业生，GPA80.2，雅思6",80.2,-0.7639188949631749,中国石油大学（北京）,1,0,1,0,0,0,0,英国_工科_applicants.csv
华威大学电子商务管理理学硕士,"东北财经大学, 电子商务, 大四，GPA82.38，雅思6.0",82.38,-0.41278302514288506,东北财经大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学发展项目管理与实施理学硕士,"河南大学, 国际经济与贸易, 大四，GPA86.1",86.1,0.18640295455045527,河南大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
南安普顿大学移动通信和智能网络理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7",88.4,0.5568674043608558,北京交通大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学电子与电气工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29",85.8,0.13808150457518634,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学地理信息系统理学硕士,"南京信息工程大学, 大气科学, 大四，GPA2.97，雅思6.5",79.4,-0.8927760948972261,南京信息工程大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
利物浦大学能源与电力系统工学硕士,"苏州大学文正学院, 电气工程及其自动化（中外合作）, 半年工作经验，GPA3.4",88.0,0.49243880439382903,苏州大学文正学院,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学嵌入式系统工程理学硕士,"西安科技大学, 电子科学与技术, 两年工作经验，GPA81",81.0,-0.6350616950291236,西安科技大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
利兹大学运输规划与工程理学硕士,"山东交通学院, 交通设备与控制工程, 大四，GPA83.97",83.97,-0.15667934027395672,山东交通学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
利兹大学地理信息系统理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6",84.5,-0.07131144531764726,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学电子与电气工程理学硕士,"重庆大学, 自动化, 大四，GPA78.31",78.31,-1.068344029807372,重庆大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
萨里大学计算机视觉、机器人和机器学习理学硕士,"武汉大学, 电子信息, 1年工作经验，GPA80，雅思6.0",80.0,-0.7961331949466882,武汉大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
纽卡斯尔大学自动化与控制理学硕士,"苏州大学文正学院, 电气工程及其自动化（中外合作）, 半年工作经验，GPA3.4",88.0,0.49243880439382903,苏州大学文正学院,1,0,1,0,0,0,0,英国_工科_applicants.csv
布里斯托大学无线通讯和信号处理理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7",88.4,0.5568674043608558,北京交通大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学国际建设管理和工程理学硕士,"石家庄铁道大学, 土木工程, 两年工作经验，GPA81，雅思7",81.0,-0.6350616950291236,石家庄铁道大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
布里斯托大学机器人科学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7",84.5,-0.07131144531764726,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
诺丁汉大学运输基础设施工程理学硕士,"山东交通学院, 交通设备与控制工程, 大四，GPA83.97",83.97,-0.15667934027395672,山东交通学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
兰卡斯特大学项目管理理学硕士,"湖南第一师范学院, 数学, 工作3年，GPA85.53",85.53,0.09459219959744453,湖南第一师范学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
纽卡斯尔大学电力理学硕士,"苏州大学文正学院, 电气工程及其自动化（中外合作）, 半年工作经验，GPA3.4",88.0,0.49243880439382903,苏州大学文正学院,1,0,1,0,0,0,0,英国_工科_applicants.csv
